message_id,channel_name,class_name,confidence,image_category,image_path
41500,HakimEthio,tie,0.3974,promotional,data/raw/images\HakimEthio\41500.jpg
41500,HakimEthio,person,0.382,promotional,data/raw/images\HakimEthio\41500.jpg
41500,HakimEthio,person,0.3523,promotional,data/raw/images\HakimEthio\41500.jpg
41500,HakimEthio,person,0.3133,promotional,data/raw/images\HakimEthio\41500.jpg
41501,HakimEthio,person,0.9212,promotional,data/raw/images\HakimEthio\41501.jpg
41501,HakimEthio,person,0.9116,promotional,data/raw/images\HakimEthio\41501.jpg
41501,HakimEthio,person,0.8555,promotional,data/raw/images\HakimEthio\41501.jpg
41501,HakimEthio,cake,0.7641,promotional,data/raw/images\HakimEthio\41501.jpg
41501,HakimEthio,person,0.5925,promotional,data/raw/images\HakimEthio\41501.jpg
41501,HakimEthio,tie,0.4634,promotional,data/raw/images\HakimEthio\41501.jpg
41506,HakimEthio,person,0.9102,promotional,data/raw/images\HakimEthio\41506.jpg
41506,HakimEthio,chair,0.3691,promotional,data/raw/images\HakimEthio\41506.jpg
41507,HakimEthio,person,0.8811,promotional,data/raw/images\HakimEthio\41507.jpg
41507,HakimEthio,person,0.8634,promotional,data/raw/images\HakimEthio\41507.jpg
41507,HakimEthio,person,0.8468,promotional,data/raw/images\HakimEthio\41507.jpg
41507,HakimEthio,person,0.8353,promotional,data/raw/images\HakimEthio\41507.jpg
41507,HakimEthio,person,0.5786,promotional,data/raw/images\HakimEthio\41507.jpg
41507,HakimEthio,person,0.5492,promotional,data/raw/images\HakimEthio\41507.jpg
41507,HakimEthio,suitcase,0.4289,promotional,data/raw/images\HakimEthio\41507.jpg
41507,HakimEthio,person,0.3172,promotional,data/raw/images\HakimEthio\41507.jpg
41508,HakimEthio,person,0.9186,promotional,data/raw/images\HakimEthio\41508.jpg
41508,HakimEthio,person,0.9106,promotional,data/raw/images\HakimEthio\41508.jpg
41508,HakimEthio,tie,0.7838,promotional,data/raw/images\HakimEthio\41508.jpg
41508,HakimEthio,tie,0.6753,promotional,data/raw/images\HakimEthio\41508.jpg
41508,HakimEthio,tie,0.3803,promotional,data/raw/images\HakimEthio\41508.jpg
41509,HakimEthio,person,0.9274,promotional,data/raw/images\HakimEthio\41509.jpg
41509,HakimEthio,tie,0.6806,promotional,data/raw/images\HakimEthio\41509.jpg
41509,HakimEthio,tie,0.5493,promotional,data/raw/images\HakimEthio\41509.jpg
41510,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41510.jpg
41511,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41511.jpg
41512,HakimEthio,pizza,0.3291,promotional,data/raw/images\HakimEthio\41512.jpg
41513,HakimEthio,person,0.9476,promotional,data/raw/images\HakimEthio\41513.jpg
41514,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41514.jpg
41515,HakimEthio,person,0.8678,promotional,data/raw/images\HakimEthio\41515.jpg
41515,HakimEthio,person,0.8245,promotional,data/raw/images\HakimEthio\41515.jpg
41515,HakimEthio,person,0.7369,promotional,data/raw/images\HakimEthio\41515.jpg
41515,HakimEthio,tv,0.6745,promotional,data/raw/images\HakimEthio\41515.jpg
41515,HakimEthio,person,0.6427,promotional,data/raw/images\HakimEthio\41515.jpg
41516,HakimEthio,person,0.8884,promotional,data/raw/images\HakimEthio\41516.jpg
41517,HakimEthio,clock,0.332,promotional,data/raw/images\HakimEthio\41517.jpg
41518,HakimEthio,person,0.864,promotional,data/raw/images\HakimEthio\41518.jpg
41518,HakimEthio,person,0.8629,promotional,data/raw/images\HakimEthio\41518.jpg
41518,HakimEthio,suitcase,0.8483,promotional,data/raw/images\HakimEthio\41518.jpg
41518,HakimEthio,person,0.8444,promotional,data/raw/images\HakimEthio\41518.jpg
41518,HakimEthio,person,0.8316,promotional,data/raw/images\HakimEthio\41518.jpg
41518,HakimEthio,person,0.8216,promotional,data/raw/images\HakimEthio\41518.jpg
41518,HakimEthio,person,0.7969,promotional,data/raw/images\HakimEthio\41518.jpg
41518,HakimEthio,person,0.7684,promotional,data/raw/images\HakimEthio\41518.jpg
41518,HakimEthio,suitcase,0.7639,promotional,data/raw/images\HakimEthio\41518.jpg
41518,HakimEthio,suitcase,0.6767,promotional,data/raw/images\HakimEthio\41518.jpg
41518,HakimEthio,suitcase,0.6565,promotional,data/raw/images\HakimEthio\41518.jpg
41518,HakimEthio,suitcase,0.5213,promotional,data/raw/images\HakimEthio\41518.jpg
41518,HakimEthio,suitcase,0.517,promotional,data/raw/images\HakimEthio\41518.jpg
41519,HakimEthio,person,0.8656,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.8116,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.6002,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.5984,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.554,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.5477,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.5438,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.529,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.4934,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.4896,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.452,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.4325,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.4293,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.4146,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.3964,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.3643,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.3437,promotional,data/raw/images\HakimEthio\41519.jpg
41519,HakimEthio,person,0.3403,promotional,data/raw/images\HakimEthio\41519.jpg
41520,HakimEthio,toilet,0.3699,promotional,data/raw/images\HakimEthio\41520.jpg
41521,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41521.jpg
41522,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41522.jpg
41523,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41523.jpg
41524,HakimEthio,kite,0.5407,promotional,data/raw/images\HakimEthio\41524.jpg
41525,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41525.jpg
41526,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41526.jpg
41527,HakimEthio,person,0.9306,promotional,data/raw/images\HakimEthio\41527.jpg
41527,HakimEthio,tie,0.5897,promotional,data/raw/images\HakimEthio\41527.jpg
41528,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41528.jpg
41529,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41529.jpg
41530,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41530.jpg
41531,HakimEthio,clock,0.5462,promotional,data/raw/images\HakimEthio\41531.jpg
41532,HakimEthio,person,0.8917,promotional,data/raw/images\HakimEthio\41532.jpg
41532,HakimEthio,bottle,0.6971,promotional,data/raw/images\HakimEthio\41532.jpg
41532,HakimEthio,bottle,0.6376,promotional,data/raw/images\HakimEthio\41532.jpg
41532,HakimEthio,bottle,0.5234,promotional,data/raw/images\HakimEthio\41532.jpg
41532,HakimEthio,bottle,0.3504,promotional,data/raw/images\HakimEthio\41532.jpg
41533,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41533.jpg
41534,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41534.jpg
41537,HakimEthio,person,0.9311,promotional,data/raw/images\HakimEthio\41537.jpg
41538,HakimEthio,person,0.5972,promotional,data/raw/images\HakimEthio\41538.jpg
41539,HakimEthio,bird,0.4974,promotional,data/raw/images\HakimEthio\41539.jpg
41540,HakimEthio,person,0.9457,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,cake,0.9095,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,person,0.905,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,person,0.8433,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,person,0.8011,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,person,0.7288,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,person,0.6658,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,person,0.5856,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,person,0.559,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,cake,0.5503,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,person,0.5354,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,person,0.4954,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,dining table,0.4888,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,person,0.4718,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,person,0.4158,promotional,data/raw/images\HakimEthio\41540.jpg
41540,HakimEthio,person,0.3294,promotional,data/raw/images\HakimEthio\41540.jpg
41541,HakimEthio,person,0.8729,promotional,data/raw/images\HakimEthio\41541.jpg
41541,HakimEthio,person,0.8039,promotional,data/raw/images\HakimEthio\41541.jpg
41541,HakimEthio,person,0.7973,promotional,data/raw/images\HakimEthio\41541.jpg
41541,HakimEthio,person,0.7587,promotional,data/raw/images\HakimEthio\41541.jpg
41541,HakimEthio,bed,0.3121,promotional,data/raw/images\HakimEthio\41541.jpg
41542,HakimEthio,person,0.9115,promotional,data/raw/images\HakimEthio\41542.jpg
41542,HakimEthio,person,0.9088,promotional,data/raw/images\HakimEthio\41542.jpg
41542,HakimEthio,person,0.8995,promotional,data/raw/images\HakimEthio\41542.jpg
41542,HakimEthio,person,0.8581,promotional,data/raw/images\HakimEthio\41542.jpg
41542,HakimEthio,person,0.8256,promotional,data/raw/images\HakimEthio\41542.jpg
41542,HakimEthio,person,0.8027,promotional,data/raw/images\HakimEthio\41542.jpg
41542,HakimEthio,refrigerator,0.5839,promotional,data/raw/images\HakimEthio\41542.jpg
41542,HakimEthio,book,0.3727,promotional,data/raw/images\HakimEthio\41542.jpg
41543,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41543.jpg
41544,HakimEthio,person,0.6941,promotional,data/raw/images\HakimEthio\41544.jpg
41544,HakimEthio,person,0.6331,promotional,data/raw/images\HakimEthio\41544.jpg
41544,HakimEthio,person,0.5969,promotional,data/raw/images\HakimEthio\41544.jpg
41544,HakimEthio,person,0.5151,promotional,data/raw/images\HakimEthio\41544.jpg
41544,HakimEthio,tie,0.4372,promotional,data/raw/images\HakimEthio\41544.jpg
41544,HakimEthio,person,0.4309,promotional,data/raw/images\HakimEthio\41544.jpg
41544,HakimEthio,person,0.3517,promotional,data/raw/images\HakimEthio\41544.jpg
41544,HakimEthio,person,0.3486,promotional,data/raw/images\HakimEthio\41544.jpg
41544,HakimEthio,person,0.3011,promotional,data/raw/images\HakimEthio\41544.jpg
41545,HakimEthio,person,0.9203,promotional,data/raw/images\HakimEthio\41545.jpg
41545,HakimEthio,tie,0.7671,promotional,data/raw/images\HakimEthio\41545.jpg
41546,HakimEthio,person,0.6291,promotional,data/raw/images\HakimEthio\41546.jpg
41547,HakimEthio,person,0.6428,promotional,data/raw/images\HakimEthio\41547.jpg
41549,HakimEthio,person,0.9383,promotional,data/raw/images\HakimEthio\41549.jpg
41550,HakimEthio,person,0.874,promotional,data/raw/images\HakimEthio\41550.jpg
41551,HakimEthio,cell phone,0.6511,promotional,data/raw/images\HakimEthio\41551.jpg
41551,HakimEthio,remote,0.463,promotional,data/raw/images\HakimEthio\41551.jpg
41551,HakimEthio,cell phone,0.304,promotional,data/raw/images\HakimEthio\41551.jpg
41551,HakimEthio,person,0.3026,promotional,data/raw/images\HakimEthio\41551.jpg
41552,HakimEthio,person,0.8914,promotional,data/raw/images\HakimEthio\41552.jpg
41553,HakimEthio,person,0.9384,promotional,data/raw/images\HakimEthio\41553.jpg
41554,HakimEthio,person,0.5265,promotional,data/raw/images\HakimEthio\41554.jpg
41554,HakimEthio,dog,0.5168,promotional,data/raw/images\HakimEthio\41554.jpg
41555,HakimEthio,person,0.7483,promotional,data/raw/images\HakimEthio\41555.jpg
41556,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41556.jpg
41557,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41557.jpg
41558,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41558.jpg
41559,HakimEthio,person,0.9311,promotional,data/raw/images\HakimEthio\41559.jpg
41560,HakimEthio,person,0.9465,promotional,data/raw/images\HakimEthio\41560.jpg
41560,HakimEthio,person,0.6275,promotional,data/raw/images\HakimEthio\41560.jpg
41561,HakimEthio,person,0.472,promotional,data/raw/images\HakimEthio\41561.jpg
41562,HakimEthio,bird,0.4974,promotional,data/raw/images\HakimEthio\41562.jpg
41563,HakimEthio,person,0.831,promotional,data/raw/images\HakimEthio\41563.jpg
41563,HakimEthio,person,0.7758,promotional,data/raw/images\HakimEthio\41563.jpg
41563,HakimEthio,person,0.549,promotional,data/raw/images\HakimEthio\41563.jpg
41563,HakimEthio,person,0.354,promotional,data/raw/images\HakimEthio\41563.jpg
41563,HakimEthio,person,0.3484,promotional,data/raw/images\HakimEthio\41563.jpg
41564,HakimEthio,person,0.8887,promotional,data/raw/images\HakimEthio\41564.jpg
41564,HakimEthio,tie,0.8597,promotional,data/raw/images\HakimEthio\41564.jpg
41565,HakimEthio,person,0.5932,promotional,data/raw/images\HakimEthio\41565.jpg
41565,HakimEthio,teddy bear,0.5408,promotional,data/raw/images\HakimEthio\41565.jpg
41565,HakimEthio,person,0.3428,promotional,data/raw/images\HakimEthio\41565.jpg
41565,HakimEthio,person,0.3411,promotional,data/raw/images\HakimEthio\41565.jpg
41566,HakimEthio,person,0.5316,promotional,data/raw/images\HakimEthio\41566.jpg
41566,HakimEthio,person,0.3382,promotional,data/raw/images\HakimEthio\41566.jpg
41567,HakimEthio,person,0.5309,promotional,data/raw/images\HakimEthio\41567.jpg
41567,HakimEthio,person,0.386,promotional,data/raw/images\HakimEthio\41567.jpg
41568,HakimEthio,banana,0.5128,promotional,data/raw/images\HakimEthio\41568.jpg
41569,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41569.jpg
41570,HakimEthio,person,0.8929,promotional,data/raw/images\HakimEthio\41570.jpg
41570,HakimEthio,tie,0.7631,promotional,data/raw/images\HakimEthio\41570.jpg
41571,HakimEthio,person,0.9407,promotional,data/raw/images\HakimEthio\41571.jpg
41572,HakimEthio,person,0.7765,promotional,data/raw/images\HakimEthio\41572.jpg
41572,HakimEthio,person,0.7295,promotional,data/raw/images\HakimEthio\41572.jpg
41573,HakimEthio,person,0.9284,promotional,data/raw/images\HakimEthio\41573.jpg
41573,HakimEthio,person,0.9275,promotional,data/raw/images\HakimEthio\41573.jpg
41574,HakimEthio,person,0.931,promotional,data/raw/images\HakimEthio\41574.jpg
41574,HakimEthio,tie,0.6353,promotional,data/raw/images\HakimEthio\41574.jpg
41574,HakimEthio,person,0.6218,promotional,data/raw/images\HakimEthio\41574.jpg
41574,HakimEthio,person,0.6075,promotional,data/raw/images\HakimEthio\41574.jpg
41574,HakimEthio,person,0.3999,promotional,data/raw/images\HakimEthio\41574.jpg
41574,HakimEthio,person,0.3842,promotional,data/raw/images\HakimEthio\41574.jpg
41574,HakimEthio,person,0.3226,promotional,data/raw/images\HakimEthio\41574.jpg
41574,HakimEthio,person,0.3011,promotional,data/raw/images\HakimEthio\41574.jpg
41575,HakimEthio,person,0.9286,promotional,data/raw/images\HakimEthio\41575.jpg
41575,HakimEthio,tie,0.6868,promotional,data/raw/images\HakimEthio\41575.jpg
41576,HakimEthio,mouse,0.8792,promotional,data/raw/images\HakimEthio\41576.jpg
41576,HakimEthio,bottle,0.6496,promotional,data/raw/images\HakimEthio\41576.jpg
41577,HakimEthio,person,0.4132,promotional,data/raw/images\HakimEthio\41577.jpg
41578,HakimEthio,scissors,0.7984,promotional,data/raw/images\HakimEthio\41578.jpg
41578,HakimEthio,person,0.7364,promotional,data/raw/images\HakimEthio\41578.jpg
41578,HakimEthio,person,0.4525,promotional,data/raw/images\HakimEthio\41578.jpg
41581,HakimEthio,person,0.9583,promotional,data/raw/images\HakimEthio\41581.jpg
41581,HakimEthio,umbrella,0.3142,promotional,data/raw/images\HakimEthio\41581.jpg
41582,HakimEthio,person,0.8913,promotional,data/raw/images\HakimEthio\41582.jpg
41583,HakimEthio,person,0.9289,promotional,data/raw/images\HakimEthio\41583.jpg
41584,HakimEthio,person,0.9181,promotional,data/raw/images\HakimEthio\41584.jpg
41584,HakimEthio,person,0.9027,promotional,data/raw/images\HakimEthio\41584.jpg
41584,HakimEthio,person,0.8549,promotional,data/raw/images\HakimEthio\41584.jpg
41584,HakimEthio,person,0.8397,promotional,data/raw/images\HakimEthio\41584.jpg
41584,HakimEthio,tie,0.5794,promotional,data/raw/images\HakimEthio\41584.jpg
41585,HakimEthio,person,0.7846,promotional,data/raw/images\HakimEthio\41585.jpg
41585,HakimEthio,person,0.4862,promotional,data/raw/images\HakimEthio\41585.jpg
41585,HakimEthio,person,0.34,promotional,data/raw/images\HakimEthio\41585.jpg
41586,HakimEthio,tie,0.9379,promotional,data/raw/images\HakimEthio\41586.jpg
41586,HakimEthio,person,0.9344,promotional,data/raw/images\HakimEthio\41586.jpg
41586,HakimEthio,person,0.9258,promotional,data/raw/images\HakimEthio\41586.jpg
41586,HakimEthio,person,0.9169,promotional,data/raw/images\HakimEthio\41586.jpg
41586,HakimEthio,person,0.8805,promotional,data/raw/images\HakimEthio\41586.jpg
41586,HakimEthio,person,0.8565,promotional,data/raw/images\HakimEthio\41586.jpg
41586,HakimEthio,tie,0.8555,promotional,data/raw/images\HakimEthio\41586.jpg
41586,HakimEthio,person,0.7892,promotional,data/raw/images\HakimEthio\41586.jpg
41586,HakimEthio,person,0.7149,promotional,data/raw/images\HakimEthio\41586.jpg
41586,HakimEthio,person,0.7112,promotional,data/raw/images\HakimEthio\41586.jpg
41586,HakimEthio,person,0.7081,promotional,data/raw/images\HakimEthio\41586.jpg
41586,HakimEthio,tie,0.6152,promotional,data/raw/images\HakimEthio\41586.jpg
41586,HakimEthio,tie,0.5959,promotional,data/raw/images\HakimEthio\41586.jpg
41586,HakimEthio,person,0.4841,promotional,data/raw/images\HakimEthio\41586.jpg
41586,HakimEthio,person,0.3507,promotional,data/raw/images\HakimEthio\41586.jpg
41587,HakimEthio,person,0.8342,promotional,data/raw/images\HakimEthio\41587.jpg
41587,HakimEthio,person,0.7224,promotional,data/raw/images\HakimEthio\41587.jpg
41587,HakimEthio,person,0.7109,promotional,data/raw/images\HakimEthio\41587.jpg
41587,HakimEthio,person,0.4902,promotional,data/raw/images\HakimEthio\41587.jpg
41587,HakimEthio,person,0.4738,promotional,data/raw/images\HakimEthio\41587.jpg
41587,HakimEthio,person,0.426,promotional,data/raw/images\HakimEthio\41587.jpg
41587,HakimEthio,tie,0.4006,promotional,data/raw/images\HakimEthio\41587.jpg
41588,HakimEthio,person,0.9032,promotional,data/raw/images\HakimEthio\41588.jpg
41588,HakimEthio,person,0.8946,promotional,data/raw/images\HakimEthio\41588.jpg
41588,HakimEthio,person,0.8566,promotional,data/raw/images\HakimEthio\41588.jpg
41588,HakimEthio,person,0.7796,promotional,data/raw/images\HakimEthio\41588.jpg
41588,HakimEthio,person,0.7632,promotional,data/raw/images\HakimEthio\41588.jpg
41588,HakimEthio,person,0.6067,promotional,data/raw/images\HakimEthio\41588.jpg
41588,HakimEthio,person,0.5782,promotional,data/raw/images\HakimEthio\41588.jpg
